Timestamp,T_Supply,T_Return,SP_Return,T_Saturation,T_Outdoor,RH_Supply,RH_Return,RH_Outdoor,Energy,Power
2019-10-15 09:15:00+02:00,15.764999,21.594999,18.5,13.62,16.299999,84.699997,57.759998,100.0,11.0,5.256
2019-10-15 09:30:00+02:00,15.87,21.494999,18.5,13.559999,16.299999,84.009995,58.189999,100.0,13.0,5.268
2019-10-15 09:45:00+02:00,16.295,21.455,18.5,14.12,16.299999,84.069996,58.599998,100.0,14.0,5.268
2019-10-15 10:00:00+02:00,17.355,21.439999,18.5,15.08,16.299999,84.129997,59.619999,100.0,13.0,5.28
2019-10-15 10:15:00+02:00,17.885,21.465,18.5,15.42,16.299999,82.209999,60.549999,100.0,13.0,5.196
2019-10-15 16:30:00+02:00,17.559999,21.535,18.5,15.339999,17.299999,82.82,62.59,94.0,8.0,5.208
2019-10-15 16:45:00+02:00,17.855,21.59,18.5,15.38,17.299999,81.229996,62.619999,94.0,14.0,5.244
2019-10-15 17:00:00+02:00,17.875,21.635,18.5,15.4,17.299999,81.07,62.509998,94.0,13.0,5.208
2019-10-15 17:15:00+02:00,17.924999,21.684999,18.5,15.46,18.299999,81.259995,62.359997,94.0,13.0,5.232
2019-10-15 17:30:00+02:00,18.065001,21.754999,18.5,15.54,19.299999,80.659996,62.48,94.0,12.0,5.244
2019-10-15 17:45:00+02:00,17.99,21.799999,18.5,15.52,18.299999,80.989998,62.189999,94.0,14.0,5.238
2019-10-15 18:00:00+02:00,17.875,21.814999,18.5,15.42,18.299999,81.159996,62.02,94.0,12.0,5.232
2019-10-15 18:15:00+02:00,17.85,21.824999,18.5,15.4,18.299999,80.040001,61.579998,94.0,14.0,5.208
2019-10-15 18:30:00+02:00,18.145,21.859999,18.5,15.559999,18.299999,77.839996,61.18,97.0,13.0,5.232
2019-10-15 18:45:00+02:00,17.934999,21.889999,18.5,15.46,19.299999,79.389999,60.91,100.0,13.0,5.232
2019-10-15 19:00:00+02:00,17.824999,21.904999,18.5,15.259999,19.299999,78.089996,60.699997,97.0,13.0,5.22
2019-10-15 19:15:00+02:00,18.264999,21.895,18.5,15.74,19.299999,79.369995,60.789997,94.0,13.0,5.184
2019-10-15 19:30:00+02:00,18.014999,21.865,18.5,15.46,19.299999,80.790001,61.209999,94.0,14.0,5.244
2019-10-15 19:45:00+02:00,17.914999,21.84,18.5,15.44,20.299999,81.159996,61.459999,94.0,12.0,5.196
2019-10-15 20:00:00+02:00,17.859999,21.799999,18.5,15.28,20.299999,81.439995,61.73,97.0,13.0,5.244
2019-10-15 20:15:00+02:00,18.234999,21.77,18.5,15.74,19.299999,81.0,62.149998,100.0,13.0,5.196
2019-10-15 20:30:00+02:00,17.914999,21.775,18.5,15.48,19.299999,81.739998,62.25,100.0,13.0,5.232
2019-10-15 20:45:00+02:00,18.094999,21.764999,18.5,15.58,18.299999,81.720001,62.57,100.0,13.0,5.196
2019-10-15 21:00:00+02:00,17.754999,21.789999,18.5,15.259999,18.299999,82.419998,62.66,100.0,14.0,5.208
2019-10-16 11:15:00+02:00,17.764999,20.99,18.5,15.299999,18.299999,72.909996,58.489998,72.0,12.0,5.304
2019-10-16 11:30:00+02:00,17.805,21.055,18.5,15.28,17.299999,73.150002,57.899998,65.5,14.0,5.268
2019-10-16 11:45:00+02:00,18.215,21.094999,18.5,15.74,17.299999,72.459999,57.73,59.0,13.0,5.268
2019-10-16 12:00:00+02:00,18.184999,21.1,18.5,15.66,18.299999,72.68,57.709999,59.0,13.0,5.232
2019-10-16 12:15:00+02:00,18.225,21.154999,18.5,15.66,18.299999,72.889999,57.799999,59.0,13.0,5.268
2019-10-16 12:30:00+02:00,18.184999,21.215,18.5,15.599999,18.299999,72.860001,57.709999,55.5,13.0,5.244
2019-10-16 12:45:00+02:00,18.295,21.334999,18.5,15.7,18.299999,72.589996,57.59,52.0,14.0,5.256
2019-10-16 13:00:00+02:00,17.74,21.355,18.5,15.24,20.299999,73.610001,57.419998,54.0,13.0,5.22
2019-10-16 13:15:00+02:00,18.264999,21.355,18.5,15.679999,21.299999,70.139999,57.009998,56.0,12.0,5.244
2019-10-16 13:30:00+02:00,18.295,21.395,18.5,15.74,22.299999,69.879997,56.219997,56.0,13.0,5.244
2019-10-16 13:45:00+02:00,18.295,21.469999,18.5,15.74,22.299999,70.459999,55.73,56.0,14.0,5.232
2019-10-16 14:00:00+02:00,18.209999,21.52,18.5,15.66,21.299999,71.369995,55.789997,54.0,12.0,5.22
2019-10-16 14:15:00+02:00,18.004999,21.52,18.5,15.48,23.299999,71.389999,55.699997,52.0,14.0,5.244
2019-10-16 14:30:00+02:00,17.875,21.555,18.5,15.38,23.299999,70.939995,55.529999,54.0,13.0,5.244
2019-10-16 14:45:00+02:00,18.334999,21.564999,18.5,15.719999,24.299999,71.519997,55.34,56.0,13.0,5.256
2019-10-16 15:00:00+02:00,17.875,21.545,18.5,15.4,24.299999,72.040001,55.41,54.0,13.0,5.244
2019-10-16 15:15:00+02:00,17.914999,21.52,18.5,15.4,24.299999,70.07,54.77,52.0,13.0,5.244
2019-10-16 15:30:00+02:00,18.184999,21.539999,18.5,15.58,25.299999,70.260002,54.469997,52.0,14.0,5.256
2019-10-16 15:45:00+02:00,18.539999,21.594999,18.5,15.98,25.299999,68.519997,54.379997,52.0,13.0,5.28
2019-10-16 16:00:00+02:00,18.34,21.625,18.5,15.719999,25.299999,68.260002,53.860001,50.5,13.0,5.22
2019-10-16 16:15:00+02:00,18.639999,21.684999,18.5,16.08,25.299999,67.839996,53.949997,49.0,12.0,5.232
2019-10-16 16:30:00+02:00,18.695,21.734999,18.5,16.219999,25.299999,64.93,53.079998,50.5,14.0,5.244
2019-10-16 16:45:00+02:00,19.184999,21.799999,18.5,16.6,25.299999,63.0,52.02,52.0,12.0,5.256
2019-10-16 17:00:00+02:00,19.139999,21.975,18.5,16.6,25.299999,62.129997,51.18,53.0,14.0,5.28
2019-10-16 17:15:00+02:00,19.459999,22.01,18.5,16.76,25.299999,60.739998,50.489998,54.0,13.0,5.22
2019-10-16 17:30:00+02:00,19.969999,22.064999,18.5,17.359999,25.299999,58.449997,49.799999,55.0,13.0,5.268
2019-10-16 17:45:00+02:00,19.955,22.08,18.5,17.18,25.299999,57.199997,49.039997,56.0,13.0,5.196
2019-10-16 18:00:00+02:00,20.205,22.094999,18.5,17.52,24.299999,57.779999,48.5,57.5,12.0,5.256
2019-10-16 18:15:00+02:00,20.295,22.105,18.5,17.559999,25.299999,54.610001,47.75,59.0,15.0,5.256
2019-10-16 18:30:00+02:00,20.615,22.094999,18.5,17.82,24.299999,52.25,46.689999,61.0,12.0,5.16
2019-10-16 18:45:00+02:00,21.014999,22.094999,18.5,18.26,24.299999,53.27,45.649998,63.0,13.0,5.22
2019-10-16 19:00:00+02:00,21.084999,22.084999,18.5,18.34,24.299999,51.869999,45.119999,63.0,13.0,5.184
2019-10-16 19:15:00+02:00,21.18,22.055,18.5,18.299999,24.299999,51.079998,44.66,63.0,13.0,5.184
2019-10-16 19:30:00+02:00,21.115,22.049999,18.5,18.199999,23.299999,50.799999,44.239998,67.5,13.0,5.172
2019-10-16 19:45:00+02:00,21.074999,22.01,18.5,18.34,23.299999,50.75,43.899998,72.0,12.0,5.208
2019-10-16 20:00:00+02:00,21.18,21.969999,18.5,18.32,22.299999,51.43,43.809998,72.0,15.0,5.22
2019-10-16 20:15:00+02:00,21.404999,21.904999,18.5,18.699999,20.299999,51.41,43.879997,72.0,12.0,5.208
2019-10-17 11:45:00+02:00,18.9,21.094999,18.5,16.5,18.299999,62.52,51.369999,68.0,10.0,5.232
2019-10-17 12:00:00+02:00,19.25,21.094999,18.5,16.639999,18.299999,61.579998,50.879997,68.0,14.0,5.244
2019-10-17 12:15:00+02:00,19.529999,21.184999,18.5,16.92,19.299999,60.939999,50.439999,68.0,12.0,5.28
2019-10-17 12:30:00+02:00,19.15,21.295,18.5,16.379999,20.299999,61.869999,50.139999,66.0,13.0,5.28
2019-10-17 12:45:00+02:00,19.42,21.344999,18.5,17.039999,20.299999,62.309998,50.09,64.0,15.0,5.268
2019-10-17 13:00:00+02:00,19.309999,21.414999,18.5,16.9,22.299999,63.059998,50.09,64.0,12.0,5.28
2019-10-17 13:15:00+02:00,19.48,21.484999,18.5,16.82,23.299999,62.859997,50.23,64.0,14.0,5.262
2019-10-17 13:30:00+02:00,19.674999,21.564999,18.5,16.940001,23.299999,63.23,50.32,64.0,12.0,5.244
2019-10-17 13:45:00+02:00,19.629999,21.615,18.5,16.959999,23.299999,63.23,50.52,64.0,13.0,5.244
2019-10-17 14:00:00+02:00,19.785,21.645,18.5,16.959999,24.299999,63.139999,50.689999,64.0,14.0,5.268
2019-10-17 14:15:00+02:00,19.184999,21.799999,18.5,16.58,22.299999,64.93,50.599998,64.0,13.0,5.256
2019-10-17 14:30:00+02:00,19.219999,21.855,18.5,16.619999,22.299999,65.239998,50.75,62.0,13.0,5.316
2019-10-17 14:45:00+02:00,19.369999,21.889999,18.5,16.76,21.299999,65.309998,50.98,60.0,13.0,5.268
2019-10-17 15:00:00+02:00,19.4,21.904999,18.5,16.619999,23.299999,65.260002,51.09,56.0,13.0,5.244
2019-10-17 15:15:00+02:00,18.975,21.955,18.5,16.359999,23.299999,66.349998,51.07,52.0,14.0,5.256
2019-10-17 15:30:00+02:00,19.449999,22.0,18.5,16.84,25.299999,64.849998,51.029999,54.0,13.0,5.28
2019-10-17 15:45:00+02:00,19.24,22.01,18.5,16.559999,25.299999,65.970001,51.029999,56.0,13.0,5.244
2019-10-17 16:00:00+02:00,19.139999,22.049999,18.5,16.48,25.299999,66.849998,51.18,56.0,13.0,5.256
2019-10-17 16:15:00+02:00,19.35,22.129999,18.5,16.799999,27.299999,66.290001,51.32,56.0,13.0,5.292
2019-10-17 16:30:00+02:00,19.119999,22.23,18.5,16.48,27.299999,66.839996,51.289997,56.0,14.0,5.316
2019-10-17 16:45:00+02:00,19.0,22.309999,18.5,16.4,26.299999,67.369995,51.289997,56.0,13.0,5.232
2019-10-17 17:00:00+02:00,18.975,22.4,18.5,16.440001,26.299999,67.229996,51.199997,57.5,12.0,5.268
2019-10-17 17:15:00+02:00,19.0,22.424999,18.5,16.299999,26.299999,67.279999,51.18,59.0,14.0,5.244
2019-10-17 17:30:00+02:00,19.094999,22.445,18.5,16.48,27.299999,67.019997,51.199997,61.5,12.0,5.268
2019-10-17 17:45:00+02:00,19.344999,22.48,18.5,16.859999,26.299999,66.290001,51.199997,64.0,13.0,5.232
2019-10-17 18:00:00+02:00,19.109999,22.389999,18.5,16.5,24.299999,67.279999,51.399998,66.0,14.0,5.208
2019-10-17 18:15:00+02:00,18.84,22.285,18.5,16.34,23.299999,67.580002,51.579998,68.0,13.0,5.244
2019-10-17 18:30:00+02:00,18.814999,22.205,18.5,16.16,22.299999,68.639999,51.93,70.0,13.0,5.28
2019-10-17 18:45:00+02:00,19.0,22.15,18.5,16.48,21.299999,68.269997,52.32,72.0,13.0,5.292
2019-10-17 19:00:00+02:00,18.91,22.119999,18.5,16.32,21.299999,68.360001,52.459999,72.0,13.0,5.292
2019-10-17 19:15:00+02:00,18.695,22.074999,18.5,16.02,21.299999,69.07,52.509998,72.0,14.0,5.268
2019-10-17 19:30:00+02:00,18.84,22.039999,18.5,16.299999,20.299999,69.129997,52.779999,72.0,13.0,5.268
2019-10-17 19:45:00+02:00,18.824999,22.01,18.5,16.18,20.299999,69.400002,53.049999,72.0,13.0,5.268
2019-10-17 20:00:00+02:00,18.639999,21.939999,18.5,16.02,20.299999,69.729996,53.25,72.0,13.0,5.268
2019-10-17 20:15:00+02:00,18.9,21.844999,18.5,16.299999,19.299999,70.110001,53.529999,72.0,13.0,5.244
2019-10-17 20:30:00+02:00,18.52,21.814999,18.5,15.96,19.299999,71.239998,53.829998,74.5,14.0,5.256
2019-10-17 20:45:00+02:00,18.264999,21.744999,18.5,15.799999,19.299999,71.909996,54.27,77.0,13.0,5.268
2019-10-17 21:00:00+02:00,18.084999,21.664999,18.5,15.52,19.299999,72.110001,54.5,79.5,13.0,5.268
2019-10-18 07:15:00+02:00,18.82,21.695,18.5,16.52,17.299999,72.110001,54.439999,100.0,9.0,5.292
2019-10-18 07:30:00+02:00,18.93,21.57,18.5,16.74,17.299999,71.860001,55.279999,100.0,13.0,5.256
2019-10-18 07:45:00+02:00,19.5,21.504999,18.5,17.32,17.299999,70.339996,55.779999,100.0,13.0,5.256
2019-10-18 08:00:00+02:00,19.969999,21.494999,18.5,17.799999,17.299999,69.0,56.02,100.0,13.0,5.232
2019-10-18 08:15:00+02:00,18.35,21.504999,18.5,15.559999,17.299999,73.549995,56.18,100.0,14.0,5.208
2019-10-18 08:30:00+02:00,15.924999,21.414999,18.5,13.54,17.299999,80.549995,56.399998,97.0,13.0,5.244
2019-10-18 08:45:00+02:00,15.615,21.264999,18.5,13.299999,17.299999,81.459999,56.719997,94.0,13.0,5.244
2019-10-18 09:00:00+02:00,16.32,21.184999,18.5,14.12,17.299999,80.129997,57.009998,94.0,13.0,5.256
2019-10-18 09:15:00+02:00,17.715,21.164999,18.5,15.339999,17.299999,75.949997,57.27,94.0,13.0,5.196
2019-10-18 10:00:00+02:00,17.625,21.164999,18.5,15.28,17.299999,76.540001,57.289997,94.0,9.0,5.292
2019-10-18 10:15:00+02:00,18.174999,21.164999,18.5,15.74,17.299999,75.099998,57.619999,94.0,14.0,5.268
2019-10-18 10:30:00+02:00,17.965,21.145,18.5,15.46,17.299999,75.849998,57.899998,94.0,13.0,5.232
2019-10-18 10:45:00+02:00,17.859999,21.164999,18.5,15.38,17.299999,76.299995,58.139999,94.0,13.0,5.304
2019-10-18 11:00:00+02:00,17.975,21.164999,18.5,15.559999,17.299999,76.239998,58.349998,91.0,13.0,5.256
2019-10-18 11:15:00+02:00,18.07,21.164999,18.5,15.54,17.299999,75.949997,58.579998,88.0,13.0,5.268
2019-10-18 11:30:00+02:00,17.795,21.164999,18.5,15.259999,17.299999,76.949997,58.73,88.0,14.0,5.268
2019-10-18 11:45:00+02:00,17.74,21.174999,18.5,15.219999,18.299999,77.25,58.989998,88.0,13.0,5.232
2019-10-18 12:00:00+02:00,17.775,21.209999,18.5,15.219999,18.299999,77.309998,59.099998,88.0,12.0,5.244
2019-10-18 12:15:00+02:00,18.225,21.234999,18.5,15.74,17.299999,75.970001,59.129997,88.0,14.0,5.232
2019-10-18 12:30:00+02:00,17.945,21.264999,21.5,15.46,17.299999,76.909996,59.16,85.0,13.0,5.232
2019-10-18 12:45:00+02:00,17.875,21.295,21.5,15.38,18.299999,77.089996,59.189999,82.0,14.0,5.244
2019-10-18 13:00:00+02:00,18.164999,21.305,21.5,15.78,18.299999,76.599998,59.329998,82.0,13.0,5.244
2019-10-18 13:15:00+02:00,18.08,21.344999,21.5,15.58,19.299999,76.970001,59.34,82.0,12.0,5.244
2019-10-18 13:30:00+02:00,18.07,21.375,21.5,15.559999,19.299999,77.049995,59.359997,82.0,13.0,5.22
2019-10-18 13:45:00+02:00,17.975,21.414999,21.5,15.46,19.299999,77.239998,59.359997,82.0,13.0,5.304
2019-10-18 14:00:00+02:00,18.074999,21.434999,22.5,15.66,19.299999,77.189995,59.389999,79.5,13.0,5.28
2019-10-18 14:15:00+02:00,18.055,21.455,22.5,15.52,19.299999,77.32,59.419998,77.0,15.0,5.292
2019-10-18 14:30:00+02:00,17.895,21.484999,22.5,15.44,20.299999,77.82,59.359997,77.0,12.0,5.22
2019-11-04 15:45:00+01:00,23.279999,21.635,22.5,21.219999,19.299999,49.93,46.75,63.0,13.0,5.028
2019-11-05 12:15:00+01:00,22.564999,21.195,22.5,20.639999,19.299999,56.009998,52.149998,72.0,8.0,5.004
2019-11-05 13:15:00+01:00,23.144999,21.625,22.5,21.059999,19.299999,54.799999,50.629997,67.0,12.0,5.004
2019-11-05 13:30:00+01:00,23.264999,21.719999,22.5,21.18,19.299999,54.389999,50.48,67.0,12.0,5.004
2019-11-05 14:00:00+01:00,23.15,21.859999,22.5,20.92,21.299999,54.509998,50.110001,67.5,12.0,5.04
2019-11-05 14:15:00+01:00,22.875,21.889999,22.5,20.66,21.299999,54.75,49.98,68.0,13.0,5.076
2019-11-05 14:30:00+01:00,22.795,21.895,22.5,20.619999,22.299999,54.959999,49.879997,65.5,12.0,5.04
2019-11-05 14:45:00+01:00,23.269999,21.91,22.5,21.18,19.1,54.329998,50.079998,63.0,13.0,5.016
2019-11-05 15:30:00+01:00,23.555,22.139999,22.5,21.379999,21.1,53.279999,49.279999,63.0,12.0,5.004
2019-11-05 15:45:00+01:00,23.115,22.119999,22.5,21.08,21.1,54.509998,49.110001,63.0,14.0,5.1
2019-11-13 07:30:00+01:00,22.764999,20.529999,22.5,17.639999,7.3,39.0,34.419998,75.0,11.0,5.052
2019-11-15 07:15:00+01:00,24.865,21.189999,22.5,17.379999,8.1,38.950001,35.189999,93.0,12.0,5.016
2019-11-15 11:30:00+01:00,24.4,21.799999,22.5,17.08,11.1,38.759998,33.689999,96.5,14.0,5.016
2019-12-09 06:15:00+01:00,20.355,18.869999,22.5,17.76,10.8,44.25,37.239998,93.0,13.0,5.016
2019-12-09 14:00:00+01:00,24.939999,22.055,22.5,18.1,15.6,39.41,34.299999,62.0,13.0,5.04
2019-12-09 14:30:00+01:00,24.684999,21.955,22.5,17.66,15.6,40.18,34.849998,62.0,12.0,5.016
2019-12-09 16:00:00+01:00,24.644999,22.014999,22.5,17.76,16.6,40.469997,35.43,73.5,13.0,5.004
2019-12-09 16:45:00+01:00,24.869999,22.014999,22.5,18.199999,15.6,33.049999,31.049999,87.0,14.0,5.028
2019-12-09 17:00:00+01:00,24.564999,22.014999,22.5,17.859999,14.6,33.219997,30.189999,87.0,12.0,5.004
2019-12-09 17:30:00+01:00,23.98,22.014999,22.5,17.199999,13.6,39.309998,30.91,90.0,12.0,5.004
2019-12-09 18:00:00+01:00,24.379999,21.949999,22.5,16.779999,12.6,40.389999,32.669998,90.0,13.0,5.004
2019-12-10 06:15:00+01:00,21.145,19.969999,22.5,17.42,9.6,35.630001,34.02,52.0,9.0,5.052
2019-12-10 15:15:00+01:00,24.945,22.629999,22.5,18.379999,16.6,29.84,23.58,35.0,13.0,5.028
2019-12-10 20:00:00+01:00,23.75,22.014999,22.5,17.539999,9.6,34.369999,25.59,60.5,12.0,5.016
2019-12-12 13:15:00+01:00,24.975,21.9,22.5,17.699999,8.5,35.0,28.349998,93.0,12.0,5.004
2019-12-12 13:30:00+01:00,24.914999,21.924999,22.5,17.82,8.5,35.25,28.279999,87.0,13.0,5.028
2019-12-12 14:00:00+01:00,24.764999,21.955,22.5,17.879999,9.4,35.149998,28.279999,81.0,12.0,5.028
2019-12-12 14:15:00+01:00,24.574999,22.014999,22.5,17.459999,9.4,35.209999,28.09,81.0,13.0,5.148
2019-12-12 14:45:00+01:00,24.934999,22.014999,22.5,17.48,8.4,34.779999,28.129999,75.0,12.0,5.004
2019-12-13 06:15:00+01:00,20.715,20.02,22.5,17.359999,5.9,36.66,28.769999,93.0,9.0,5.016
2019-12-13 06:45:00+01:00,22.824999,20.039999,22.5,17.859999,5.9,34.360001,28.019999,93.0,12.0,5.016
2019-12-13 07:45:00+01:00,24.875,20.514999,22.5,17.66,6.9,32.849998,27.199999,100.0,13.0,5.016
2019-12-13 10:00:00+01:00,24.914999,21.004999,22.5,17.799999,4.8,34.779999,28.709999,100.0,13.0,5.064
2019-12-13 10:15:00+01:00,25.084999,21.09,22.5,18.059999,4.8,34.709999,28.769999,100.0,12.0,5.076
2019-12-13 10:30:00+01:00,25.18,21.129999,22.5,18.18,4.8,34.759998,28.9,100.0,14.0,5.076
2019-12-13 10:45:00+01:00,25.385,21.219999,22.5,17.76,3.8,34.630001,28.949999,100.0,12.0,5.064
2019-12-13 11:00:00+01:00,25.615,21.26,22.5,17.940001,3.8,34.5,28.959999,100.0,13.0,5.052
2019-12-13 11:15:00+01:00,25.449999,21.324999,22.5,17.76,4.8,34.57,28.959999,100.0,12.0,5.04
2019-12-13 11:30:00+01:00,25.434999,21.324999,22.5,17.76,4.8,34.739998,29.039999,96.5,13.0,5.004
2019-12-13 11:45:00+01:00,25.455,21.34,22.5,18.379999,4.8,34.669998,29.09,93.0,12.0,5.04
2019-12-13 14:45:00+01:00,24.92,21.754999,22.5,17.440001,8.6,35.279999,28.879999,87.0,12.0,5.004
2019-12-13 15:00:00+01:00,25.094999,21.725,22.5,17.059999,8.6,35.309998,29.09,90.0,13.0,5.004
2019-12-13 16:00:00+01:00,25.105,21.975,22.5,17.68,10.6,35.02,28.869999,90.0,12.0,5.052
2019-12-13 16:45:00+01:00,24.945,21.91,22.5,17.539999,9.6,34.790001,28.769999,93.0,12.0,5.016
2019-12-13 17:00:00+01:00,25.064999,21.959999,22.5,17.6,9.6,34.969997,28.629999,90.0,12.0,5.004
2019-12-13 17:15:00+01:00,25.084999,22.004999,22.5,17.639999,8.6,35.169998,28.639999,87.0,14.0,5.004
2019-12-13 18:00:00+01:00,24.824999,21.965,22.5,17.4,8.6,35.290001,28.779999,96.5,12.0,5.028
2019-12-13 18:45:00+01:00,24.775,21.924999,22.5,17.32,7.6,35.309998,28.719999,93.0,13.0,5.028
2019-12-13 19:15:00+01:00,24.775,21.83,22.5,17.279999,8.6,35.540001,28.789999,93.0,12.0,5.028
2019-12-13 19:45:00+01:00,24.805,21.74,22.5,17.379999,7.6,35.309998,28.92,93.0,12.0,5.028
2019-12-13 20:00:00+01:00,24.754999,21.76,22.5,17.32,8.6,35.200001,28.799999,96.5,14.0,5.028
2019-12-14 07:30:00+01:00,23.449999,20.279999,22.5,17.24,7.5,35.540001,29.389999,87.0,14.0,5.016
2019-12-14 07:45:00+01:00,24.215,20.324999,22.5,17.940001,7.5,34.91,29.389999,87.0,12.0,5.004
2019-12-14 08:30:00+01:00,25.064999,20.924999,22.5,17.559999,8.6,34.27,28.599998,84.0,12.0,5.028
2019-12-14 10:30:00+01:00,25.105,20.889999,22.5,17.359999,7.6,35.149998,29.539999,70.0,13.0,5.016
2019-12-14 11:45:00+01:00,25.074999,20.969999,22.5,17.779999,12.6,35.239998,29.609999,66.0,13.0,5.004
2019-12-14 12:45:00+01:00,25.254999,21.15,22.5,17.940001,13.6,35.02,29.519999,58.0,13.0,5.004
2019-12-14 13:00:00+01:00,25.455,21.174999,22.5,18.0,13.6,34.869999,29.58,52.5,13.0,5.016
2019-12-14 13:30:00+01:00,25.119999,21.459999,22.5,17.940001,14.6,35.48,29.57,50.5,12.0,5.04
2019-12-14 13:45:00+01:00,25.025,21.609999,22.5,18.199999,15.6,35.700001,29.349998,54.0,12.0,5.016
2019-12-14 14:00:00+01:00,25.215,21.57,22.5,18.039999,15.6,35.459999,29.539999,56.0,13.0,5.076
2019-12-16 05:00:00+01:00,17.785,18.594999,22.5,16.0,10.6,50.049999,37.919998,96.5,12.0,5.028
2019-12-16 06:15:00+01:00,18.699999,18.565001,22.5,16.66,9.6,48.52,38.669998,93.0,12.0,5.028
2019-12-16 06:30:00+01:00,19.465,18.635,22.5,17.16,9.6,47.5,38.700001,96.5,13.0,5.004
2019-12-16 07:15:00+01:00,22.504999,19.57,22.5,17.940001,9.6,42.719997,37.73,100.0,12.0,5.076
2019-12-16 11:15:00+01:00,24.754999,21.369999,22.5,17.66,12.6,39.439999,35.549999,81.0,12.0,5.04
2019-12-16 12:00:00+01:00,24.65,21.82,22.5,17.08,12.6,39.709999,34.689999,76.0,12.0,5.04
2019-12-16 12:30:00+01:00,24.529999,22.004999,22.5,17.940001,13.6,39.68,34.649998,78.5,13.0,5.004
2019-12-16 13:15:00+01:00,24.994999,22.215,22.5,18.16,14.6,39.669998,34.549999,76.0,14.0,5.004
2019-12-16 13:30:00+01:00,24.555,22.279999,22.5,17.92,13.6,40.48,34.619999,76.0,12.0,5.016
2019-12-16 13:45:00+01:00,24.514999,22.254999,22.5,17.42,13.6,40.75,34.82,76.0,12.0,5.028
2019-12-16 14:00:00+01:00,24.26,22.355,22.5,17.92,13.6,41.25,34.93,81.5,13.0,5.004
2019-12-17 08:00:00+01:00,18.74,19.82,22.5,16.940001,8.6,53.759998,42.399998,100.0,12.0,5.004
2019-12-17 09:30:00+01:00,25.064999,20.844999,22.5,17.68,9.6,43.450001,40.809998,100.0,12.0,5.064
2019-12-17 18:30:00+01:00,23.885,22.465,22.5,17.34,10.6,48.149998,42.23,100.0,12.0,5.004
2019-12-18 07:45:00+01:00,19.08,20.174999,22.5,16.699999,11.6,57.779999,46.57,100.0,13.0,5.016
2019-12-23 04:15:00+01:00,19.359999,19.879999,22.5,17.639999,10.6,40.259998,38.619999,65.0,11.0,5.088
2019-12-23 04:45:00+01:00,19.65,19.73,22.5,17.699999,10.6,39.639999,35.599998,57.0,12.0,5.076
2019-12-23 05:00:00+01:00,19.695,19.719999,22.5,17.76,10.6,39.110001,34.880001,55.0,12.0,5.064
2019-12-23 05:15:00+01:00,19.66,19.709999,22.5,17.719999,10.6,39.379997,34.32,53.0,13.0,5.112
2019-12-23 05:30:00+01:00,19.379999,19.709999,22.5,16.959999,10.6,39.700001,33.989998,51.5,12.0,5.064
2019-12-23 05:45:00+01:00,19.424999,19.705,22.5,17.52,11.6,39.489998,33.689999,50.0,13.0,5.016
2019-12-23 06:00:00+01:00,19.609999,19.68,22.5,17.699999,11.6,39.110001,33.48,50.0,12.0,5.064
2019-12-23 06:15:00+01:00,19.414999,19.66,22.5,16.959999,11.6,39.509998,33.169998,50.0,14.0,5.052
2019-12-23 06:30:00+01:00,19.924999,19.66,22.5,17.559999,11.6,39.259998,32.989998,44.0,12.0,5.1
2019-12-23 06:45:00+01:00,20.984999,19.709999,22.5,16.959999,11.6,38.309998,32.799999,38.0,13.0,5.052
2019-12-23 07:00:00+01:00,21.955,19.855,22.5,17.76,11.6,36.98,32.540001,44.0,12.0,5.064
2019-12-23 07:15:00+01:00,22.305,20.01,22.5,17.639999,11.6,35.66,31.769999,50.0,13.0,5.052
2019-12-23 07:30:00+01:00,22.584999,20.324999,22.5,17.66,11.6,35.239998,30.969999,48.5,12.0,5.004
2019-12-23 08:00:00+01:00,23.59,20.475,22.5,17.32,11.6,34.119999,30.51,44.0,13.0,5.04
2019-12-23 08:15:00+01:00,23.84,20.514999,22.5,17.16,12.6,33.489998,30.039999,41.0,12.0,5.016
2019-12-23 08:45:00+01:00,24.805,20.645,22.5,17.639999,11.6,32.849998,29.58,41.0,12.0,5.016
2019-12-23 09:30:00+01:00,24.85,20.754999,22.5,17.9,11.6,32.059998,28.859999,44.0,14.0,5.004
2019-12-23 09:45:00+01:00,24.715,20.785,22.5,17.859999,11.6,32.149998,28.709999,41.0,12.0,5.016
2019-12-23 11:15:00+01:00,23.959999,21.154999,22.5,17.52,12.6,33.669998,28.48,31.0,12.0,5.028
2019-12-23 11:45:00+01:00,23.949999,21.225,22.5,17.199999,14.6,32.68,27.809999,33.0,12.0,5.016
2019-12-23 12:15:00+01:00,24.15,21.389999,22.5,17.559999,15.6,31.99,27.16,34.0,12.0,5.028
2019-12-23 12:30:00+01:00,24.234999,21.67,22.5,17.639999,15.6,32.419998,26.859999,32.5,14.0,5.112
2019-12-23 12:45:00+01:00,24.109999,21.809999,22.5,17.539999,15.6,33.439999,26.949999,31.0,12.0,5.016
2019-12-23 13:00:00+01:00,24.644999,21.91,22.5,17.879999,14.6,33.43,27.199999,29.0,13.0,5.028
2019-12-23 13:30:00+01:00,24.269999,22.07,22.5,17.779999,14.6,33.27,27.099998,26.0,12.0,5.052
2019-12-23 13:45:00+01:00,24.42,22.15,22.5,17.959999,14.6,32.719997,26.859999,25.0,13.0,5.076
2019-12-23 14:00:00+01:00,24.82,22.26,22.5,18.26,14.6,32.209999,26.599998,26.0,12.0,5.004
